Blueprint ID,Material Type,Quantity,Material ID,Material Name,Product Name,Product Quantity,Product typeIDs,activity
29997,materials,310,30311,C3-FTM Acid,Emergent Neurovisual Interface,1,29996,production
29997,materials,7,30252,Thermoelectric Catalysts,Emergent Neurovisual Interface,1,29996,production
29997,materials,7,30268,Jump Drive Control Nexus,Emergent Neurovisual Interface,1,29996,production
29997,materials,7,30269,Defensive Control Node,Emergent Neurovisual Interface,1,29996,production
29997,materials,7,30270,Central System Controller,Emergent Neurovisual Interface,1,29996,production
29997,materials,7,30271,Emergent Combat Intelligence,Emergent Neurovisual Interface,1,29996,production
30003,skills,5,3380,Industry,Fullerene Intercalated Sheets,1,30002,production
30003,skills,2,11448,Electromagnetic Physics,Fullerene Intercalated Sheets,1,30002,production
30003,materials,6,30304,PPD Fullerene Fibers,Fullerene Intercalated Sheets,1,30002,production
30003,materials,2,30305,Fullerene Intercalated Graphite,Fullerene Intercalated Sheets,1,30002,production
30003,materials,4,30019,Powdered C-540 Graphite,Fullerene Intercalated Sheets,1,30002,production
30003,materials,6,30021,Modified Fluid Router,Fullerene Intercalated Sheets,1,30002,production
30003,materials,55,30251,Neurovisual Input Matrix,Fullerene Intercalated Sheets,1,30002,production
30003,materials,2,30259,Melted Nanoribbons,Fullerene Intercalated Sheets,1,30002,production
30003,materials,33,30303,Fulleroferrocene,Fullerene Intercalated Sheets,1,30002,production
30009,skills,5,3380,Industry,Reinforced Metallofullerene Alloys,1,30008,production
30009,skills,2,11441,Plasma Physics,Reinforced Metallofullerene Alloys,1,30008,production
30009,skills,2,11448,Electromagnetic Physics,Reinforced Metallofullerene Alloys,1,30008,production
30009,materials,11,30305,Fullerene Intercalated Graphite,Reinforced Metallofullerene Alloys,1,30008,production
30009,materials,2,30019,Powdered C-540 Graphite,Reinforced Metallofullerene Alloys,1,30008,production
30009,materials,22,30308,Scandium Metallofullerene,Reinforced Metallofullerene Alloys,1,30008,production
30009,materials,3,30021,Modified Fluid Router,Reinforced Metallofullerene Alloys,1,30008,production
30009,materials,4,30022,Heuristic Selfassemblers,Reinforced Metallofullerene Alloys,1,30008,production
30009,materials,10,30254,Electromechanical Hull Sheeting,Reinforced Metallofullerene Alloys,1,30008,production
30009,materials,7,30309,Graphene Nanoribbons,Reinforced Metallofullerene Alloys,1,30008,production
30014,skills,1,3380,Industry,Core Scanner Probe I,1,30013,production
30014,materials,11,34,Tritanium,Core Scanner Probe I,1,30013,production
30014,materials,12,35,Pyerite,Core Scanner Probe I,1,30013,production
30014,materials,28,36,Mexallon,Core Scanner Probe I,1,30013,production
30014,materials,11,37,Isogen,Core Scanner Probe I,1,30013,production
30014,materials,4,38,Nocxium,Core Scanner Probe I,1,30013,production
30029,skills,1,3380,Industry,Combat Scanner Probe I,1,30028,production
30029,materials,3,34,Tritanium,Combat Scanner Probe I,1,30028,production
30029,materials,9,35,Pyerite,Combat Scanner Probe I,1,30028,production
30029,materials,14,36,Mexallon,Combat Scanner Probe I,1,30028,production
30029,materials,1,37,Isogen,Combat Scanner Probe I,1,30028,production
30029,materials,1,38,Nocxium,Combat Scanner Probe I,1,30028,production
30029,materials,2,40,Megacyte,Combat Scanner Probe I,1,30028,production
30029,materials,7,16275,Strontium Clathrates,Combat Scanner Probe I,1,30028,production
30037,skills,4,3397,Advanced Medium Ship Construction,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,skills,4,11444,Amarr Starship Engineering,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,skills,4,11453,Electronic Engineering,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,skills,5,26252,Jury Rigging,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,skills,1,30326,Electronic Subsystem Technology,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,materials,1,30464,Metallofullerene Plating,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,materials,1,30474,Nanowire Composites,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,materials,1,30002,Fullerene Intercalated Sheets,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,materials,1,30476,Fulleroferrocene Power Conduits,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,materials,7,30466,Electromechanical Interface Nexus,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30037,materials,1,30470,Neurovisual Output Analyzer,OLD Legion Electronics - Energy Parasitic Complex,1,30036,production
30039,skills,4,3397,Advanced Medium Ship Construction,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,skills,4,11444,Amarr Starship Engineering,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,skills,4,11453,Electronic Engineering,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,skills,5,26252,Jury Rigging,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,skills,1,30326,Electronic Subsystem Technology,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,materials,1,30464,Metallofullerene Plating,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,materials,1,30474,Nanowire Composites,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,materials,1,30002,Fullerene Intercalated Sheets,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,materials,1,30476,Fulleroferrocene Power Conduits,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,materials,7,30466,Electromechanical Interface Nexus,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30039,materials,1,30470,Neurovisual Output Analyzer,OLD Legion Electronics - Tactical Targeting Network,1,30038,production
30041,skills,4,3397,Advanced Medium Ship Construction,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,skills,4,11444,Amarr Starship Engineering,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,skills,4,11453,Electronic Engineering,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,skills,5,26252,Jury Rigging,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,skills,1,30326,Electronic Subsystem Technology,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,materials,1,30464,Metallofullerene Plating,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,materials,1,30474,Nanowire Composites,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,materials,1,30002,Fullerene Intercalated Sheets,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,materials,1,30476,Fulleroferrocene Power Conduits,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,materials,7,30466,Electromechanical Interface Nexus,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30041,materials,1,30470,Neurovisual Output Analyzer,OLD Legion Electronics - Dissolution Sequencer,1,30040,production
30043,skills,4,3397,Advanced Medium Ship Construction,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,skills,4,11444,Amarr Starship Engineering,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,skills,4,11453,Electronic Engineering,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,skills,5,26252,Jury Rigging,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,skills,1,30326,Electronic Subsystem Technology,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,materials,1,30464,Metallofullerene Plating,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,materials,1,30474,Nanowire Composites,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,materials,1,30002,Fullerene Intercalated Sheets,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,materials,1,30476,Fulleroferrocene Power Conduits,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,materials,7,30466,Electromechanical Interface Nexus,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30043,materials,1,30470,Neurovisual Output Analyzer,OLD Legion Electronics - Emergent Locus Analyzer,1,30042,production
30047,skills,4,3397,Advanced Medium Ship Construction,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,skills,4,11453,Electronic Engineering,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,skills,4,11454,Caldari Starship Engineering,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,skills,5,26252,Jury Rigging,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,skills,1,30326,Electronic Subsystem Technology,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,materials,1,30464,Metallofullerene Plating,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,materials,1,30474,Nanowire Composites,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,materials,1,30002,Fullerene Intercalated Sheets,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,materials,1,30476,Fulleroferrocene Power Conduits,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,materials,7,30466,Electromechanical Interface Nexus,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30047,materials,1,30470,Neurovisual Output Analyzer,OLD Tengu Electronics - Obfuscation Manifold,1,30046,production
30049,skills,4,3397,Advanced Medium Ship Construction,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,skills,4,11453,Electronic Engineering,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,skills,4,11454,Caldari Starship Engineering,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,skills,5,26252,Jury Rigging,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,skills,1,30326,Electronic Subsystem Technology,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,materials,1,30464,Metallofullerene Plating,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,materials,1,30474,Nanowire Composites,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,materials,1,30002,Fullerene Intercalated Sheets,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,materials,1,30476,Fulleroferrocene Power Conduits,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,materials,7,30466,Electromechanical Interface Nexus,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30049,materials,1,30470,Neurovisual Output Analyzer,OLD Tengu Electronics - CPU Efficiency Gate,1,30048,production
30051,skills,4,3397,Advanced Medium Ship Construction,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,skills,4,11453,Electronic Engineering,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,skills,4,11454,Caldari Starship Engineering,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,skills,5,26252,Jury Rigging,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,skills,1,30326,Electronic Subsystem Technology,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,materials,1,30464,Metallofullerene Plating,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,materials,1,30474,Nanowire Composites,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,materials,1,30002,Fullerene Intercalated Sheets,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,materials,1,30476,Fulleroferrocene Power Conduits,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,materials,7,30466,Electromechanical Interface Nexus,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30051,materials,1,30470,Neurovisual Output Analyzer,OLD Tengu Electronics - Dissolution Sequencer,1,30050,production
30053,skills,4,3397,Advanced Medium Ship Construction,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,skills,4,11453,Electronic Engineering,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,skills,4,11454,Caldari Starship Engineering,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,skills,5,26252,Jury Rigging,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,skills,1,30326,Electronic Subsystem Technology,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,materials,1,30464,Metallofullerene Plating,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,materials,1,30474,Nanowire Composites,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,materials,1,30002,Fullerene Intercalated Sheets,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,materials,1,30476,Fulleroferrocene Power Conduits,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,materials,7,30466,Electromechanical Interface Nexus,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30053,materials,1,30470,Neurovisual Output Analyzer,OLD Tengu Electronics - Emergent Locus Analyzer,1,30052,production
30057,skills,4,3397,Advanced Medium Ship Construction,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,skills,4,11450,Gallente Starship Engineering,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,skills,4,11453,Electronic Engineering,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,skills,5,26252,Jury Rigging,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,skills,1,30326,Electronic Subsystem Technology,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,materials,1,30464,Metallofullerene Plating,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,materials,1,30474,Nanowire Composites,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,materials,1,30002,Fullerene Intercalated Sheets,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,materials,1,30476,Fulleroferrocene Power Conduits,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,materials,7,30466,Electromechanical Interface Nexus,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30057,materials,1,30470,Neurovisual Output Analyzer,OLD Proteus Electronics - Friction Extension Processor,1,30056,production
30059,skills,4,3397,Advanced Medium Ship Construction,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,skills,4,11450,Gallente Starship Engineering,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,skills,4,11453,Electronic Engineering,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,skills,5,26252,Jury Rigging,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,skills,1,30326,Electronic Subsystem Technology,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,materials,1,30464,Metallofullerene Plating,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,materials,1,30474,Nanowire Composites,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,materials,1,30002,Fullerene Intercalated Sheets,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,materials,1,30476,Fulleroferrocene Power Conduits,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,materials,7,30466,Electromechanical Interface Nexus,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30059,materials,1,30470,Neurovisual Output Analyzer,OLD Proteus Electronics - CPU Efficiency Gate,1,30058,production
30061,skills,4,3397,Advanced Medium Ship Construction,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,skills,4,11450,Gallente Starship Engineering,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,skills,4,11453,Electronic Engineering,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,skills,5,26252,Jury Rigging,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,skills,1,30326,Electronic Subsystem Technology,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,materials,1,30464,Metallofullerene Plating,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,materials,1,30474,Nanowire Composites,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,materials,1,30002,Fullerene Intercalated Sheets,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,materials,1,30476,Fulleroferrocene Power Conduits,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,materials,7,30466,Electromechanical Interface Nexus,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30061,materials,1,30470,Neurovisual Output Analyzer,OLD Proteus Electronics - Dissolution Sequencer,1,30060,production
30063,skills,4,3397,Advanced Medium Ship Construction,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,skills,4,11450,Gallente Starship Engineering,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,skills,4,11453,Electronic Engineering,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,skills,5,26252,Jury Rigging,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,skills,1,30326,Electronic Subsystem Technology,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,materials,1,30464,Metallofullerene Plating,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,materials,1,30474,Nanowire Composites,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,materials,1,30002,Fullerene Intercalated Sheets,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,materials,1,30476,Fulleroferrocene Power Conduits,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,materials,7,30466,Electromechanical Interface Nexus,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30063,materials,1,30470,Neurovisual Output Analyzer,OLD Proteus Electronics - Emergent Locus Analyzer,1,30062,production
30067,skills,4,3397,Advanced Medium Ship Construction,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,skills,4,11445,Minmatar Starship Engineering,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,skills,4,11453,Electronic Engineering,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,skills,5,26252,Jury Rigging,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,skills,1,30326,Electronic Subsystem Technology,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,materials,1,30464,Metallofullerene Plating,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,materials,1,30474,Nanowire Composites,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,materials,1,30002,Fullerene Intercalated Sheets,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,materials,1,30476,Fulleroferrocene Power Conduits,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,materials,7,30466,Electromechanical Interface Nexus,OLD Loki Electronics - Immobility Drivers,1,30066,production
30067,materials,1,30470,Neurovisual Output Analyzer,OLD Loki Electronics - Immobility Drivers,1,30066,production
30069,skills,4,3397,Advanced Medium Ship Construction,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,skills,4,11445,Minmatar Starship Engineering,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,skills,4,11453,Electronic Engineering,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,skills,5,26252,Jury Rigging,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,skills,1,30326,Electronic Subsystem Technology,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,materials,1,30464,Metallofullerene Plating,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,materials,1,30474,Nanowire Composites,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,materials,1,30002,Fullerene Intercalated Sheets,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,materials,1,30476,Fulleroferrocene Power Conduits,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,materials,7,30466,Electromechanical Interface Nexus,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30069,materials,1,30470,Neurovisual Output Analyzer,OLD Loki Electronics - Tactical Targeting Network,1,30068,production
30071,skills,4,3397,Advanced Medium Ship Construction,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,skills,4,11445,Minmatar Starship Engineering,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,skills,4,11453,Electronic Engineering,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,skills,5,26252,Jury Rigging,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,skills,1,30326,Electronic Subsystem Technology,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,materials,1,30464,Metallofullerene Plating,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,materials,1,30474,Nanowire Composites,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,materials,1,30002,Fullerene Intercalated Sheets,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,materials,1,30476,Fulleroferrocene Power Conduits,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,materials,7,30466,Electromechanical Interface Nexus,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30071,materials,1,30470,Neurovisual Output Analyzer,OLD Loki Electronics - Dissolution Sequencer,1,30070,production
30073,skills,4,3397,Advanced Medium Ship Construction,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,skills,4,11445,Minmatar Starship Engineering,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,skills,4,11453,Electronic Engineering,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,skills,5,26252,Jury Rigging,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,skills,1,30326,Electronic Subsystem Technology,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,materials,1,30464,Metallofullerene Plating,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,materials,1,30474,Nanowire Composites,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,materials,1,30002,Fullerene Intercalated Sheets,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,materials,1,30476,Fulleroferrocene Power Conduits,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,materials,7,30466,Electromechanical Interface Nexus,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30073,materials,1,30470,Neurovisual Output Analyzer,OLD Loki Electronics - Emergent Locus Analyzer,1,30072,production
30077,skills,4,3397,Advanced Medium Ship Construction,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,skills,4,11444,Amarr Starship Engineering,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,skills,4,11446,Graviton Physics,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,skills,5,26252,Jury Rigging,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,skills,1,30788,Propulsion Subsystem Technology,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,materials,1,30464,Metallofullerene Plating,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,materials,1,30002,Fullerene Intercalated Sheets,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,materials,1,30476,Fulleroferrocene Power Conduits,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,materials,1,30474,Nanowire Composites,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,materials,7,30478,Reconfigured Subspace Calibrator,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30077,materials,1,30470,Neurovisual Output Analyzer,OLD Legion Propulsion - Chassis Optimization,1,30076,production
30079,skills,4,3397,Advanced Medium Ship Construction,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,skills,4,11444,Amarr Starship Engineering,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,skills,4,11446,Graviton Physics,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,skills,5,26252,Jury Rigging,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,skills,1,30788,Propulsion Subsystem Technology,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,materials,1,30464,Metallofullerene Plating,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,materials,1,30002,Fullerene Intercalated Sheets,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,materials,1,30476,Fulleroferrocene Power Conduits,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,materials,1,30474,Nanowire Composites,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,materials,7,30478,Reconfigured Subspace Calibrator,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30079,materials,1,30470,Neurovisual Output Analyzer,OLD Legion Propulsion - Fuel Catalyst,1,30078,production
30081,skills,4,3397,Advanced Medium Ship Construction,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,skills,4,11444,Amarr Starship Engineering,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,skills,4,11446,Graviton Physics,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,skills,5,26252,Jury Rigging,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,skills,1,30788,Propulsion Subsystem Technology,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,materials,1,30464,Metallofullerene Plating,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,materials,1,30002,Fullerene Intercalated Sheets,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,materials,1,30476,Fulleroferrocene Power Conduits,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,materials,1,30474,Nanowire Composites,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,materials,7,30478,Reconfigured Subspace Calibrator,OLD Legion Propulsion - Wake Limiter,1,30080,production
30081,materials,1,30470,Neurovisual Output Analyzer,OLD Legion Propulsion - Wake Limiter,1,30080,production
30083,skills,4,3397,Advanced Medium Ship Construction,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,skills,4,11444,Amarr Starship Engineering,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,skills,4,11446,Graviton Physics,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,skills,5,26252,Jury Rigging,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,skills,1,30788,Propulsion Subsystem Technology,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,materials,1,30464,Metallofullerene Plating,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,materials,1,30002,Fullerene Intercalated Sheets,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,materials,1,30476,Fulleroferrocene Power Conduits,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,materials,1,30474,Nanowire Composites,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,materials,7,30478,Reconfigured Subspace Calibrator,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30083,materials,1,30470,Neurovisual Output Analyzer,OLD Legion Propulsion - Interdiction Nullifier,1,30082,production
30087,skills,4,3397,Advanced Medium Ship Construction,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,skills,4,11446,Graviton Physics,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,skills,4,11454,Caldari Starship Engineering,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,skills,5,26252,Jury Rigging,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,skills,1,30788,Propulsion Subsystem Technology,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,materials,1,30464,Metallofullerene Plating,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,materials,1,30002,Fullerene Intercalated Sheets,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,materials,1,30476,Fulleroferrocene Power Conduits,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,materials,1,30474,Nanowire Composites,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,materials,7,30478,Reconfigured Subspace Calibrator,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30087,materials,1,30470,Neurovisual Output Analyzer,OLD Tengu Propulsion - Intercalated Nanofibers,1,30086,production
30089,skills,4,3397,Advanced Medium Ship Construction,OLD Tengu Propulsion - Gravitational Capacitor,1,30088,production
